timestamp,x_coord,y_coord,confidence
1510877514699,831.144,433.269,15.0316
1510877514731,988.829,430.519,4.59777
1510877514795,622.089,364.11,10.8823
1510877514870,719.786,367.455,1.56767
1510877514903,620.908,360.555,2.88963
1510877514935,543.662,345.461,6.29216
1510877515001,673.381,351.517,2.91166
1510877515032,469.359,317.405,19.9825
1510877515097,633.552,342.257,4.01239
1510877515129,715.405,353.203,0.733023
1510877515193,835.43,371.593,1.6199
1510877515270,852.467,372.312,1.53351
1510877515303,855.289,365.9,1.78432
1510877515334,887.792,367.082,1.54082
1510877515399,1129.98,275.975,14.4883
1510877515432,1181.82,283.508,4.37497
1510877515498,1003.38,318.058,0.275544
1510877515529,698.259,309.547,16.1573
1510877515603,750.374,314.698,0.973253
1510877515634,909.828,333.429,2.99642
1510877515699,1083.72,362.236,4.49402
1510877515731,997.218,363.9,1.73927
1510877515796,969.689,367.19,1.35858
1510877515871,831.742,362.948,3.18832
1510877515902,965.971,379.553,2.60947
1510877515934,915.863,373.505,1.05436
1510877515999,882.34,371.931,2.47669
1510877516032,891.865,372.474,1.11536
1510877516097,802.212,364.048,5.29558
1510877516171,760.243,358.077,4.04011
1510877516192,786.085,361.475,1.64024
1510877516234,795.037,362.278,1.17695
1510877516299,801.758,363.333,2.29869
1510877516331,799.526,360.567,4.37229
1510877516397,873.628,353.17,7.79397
1510877516472,865.51,359.739,1.93203
1510877516493,875.288,367.618,0.701281
1510877516568,861.834,365.868,1.25594
1510877516601,859.428,357.311,-1
1510877516632,951.018,367.988,3.80004
1510877516698,890.494,362.592,1.26948
1510877516730,720.806,349.497,6.08778
1510877516796,687.51,345.837,2.94317
1510877516839,725.773,352.136,2.08056
1510877516891,788.235,330.72,2.29388
1510877516935,934.713,350.903,3.70839
1510877517001,878.467,304.998,2.33166
1510877517031,733.443,224.244,8.04592
1510877517099,1094.8,230.353,17.2158
1510877517131,1249.39,158.506,14.4042
1510877517207,1263.87,93.1003,30.7213
1510877517229,1391.96,64.3736,28.3777
1510877517306,814.172,37.6527,30.3157
1510877517371,1170.14,22.1547,23.3191
1510877517403,1172.11,127.025,2.8764
1510877517436,859.368,90.7845,10.9374
1510877517500,1153.91,58.1607,7.02618
1510877517531,1250.32,125.482,4.83498
1510877517596,1141.94,204.906,2.18599
1510877517673,1375.49,293.853,20.0765
1510877517694,1471.89,322.39,25.8185
1510877517770,1558.5,415.705,27.7518
1510877517791,1075.72,337.042,15.3882
1510877517932,1453.13,382.253,18.4738
1510877517998,1561.85,322.888,13.3326
1510877518031,1286.74,319.74,3.81042
1510877518195,990.554,312.454,5.10302
1510877518238,544.801,171.849,19.4241
1510877518304,835.959,245.333,2.2205
1510877518335,975.518,290.529,5.30884
1510877518400,1018.64,325.639,1.67573
1510877518432,998.718,307.332,2.52331
1510877518496,1252.73,312.871,8.84734
1510877518561,1086.01,304.189,3.7808
1510877518593,1172.52,285.03,14.3894
1510877518635,1327.09,324.316,25.8453
1510877518902,212.137,421.367,6.42735
1510877518934,111.248,592.122,22.605
1510877518998,63.5264,691.953,34.2159
1510877519097,30.1132,879.751,74.5089
1510877519172,814.011,960.214,425.841
1510877519192,541.523,989.935,201.256
1510877519235,901.584,782.506,44.6962
1510877519332,1281.66,912.793,171.53
1510877519601,1618,489.596,19.4163
1510877519632,1591.21,433.834,8.83807
1510877519697,1309.36,397.855,1.04195
1510877519772,1136.37,374.71,1.32297
1510877519793,975.543,282.945,5.79887
1510877519867,901.831,308.373,1.15563
1510877519900,855.221,318.471,1.155
1510877519931,845.328,321.223,1.74138
1510877519997,888.907,328.446,3.73714
1510877520072,867.829,294.08,3.88741
1510877520094,860.987,309.391,1.31882
1510877520135,860.553,289.136,5.21327
1510877520199,793.471,304.094,2.63049
1510877520242,1084.11,204.286,13.312
1510877520296,900.843,232.235,3.00739
1510877520337,699.662,252.759,5.70529
1510877520401,439.401,269.601,3.263
1510877520432,402.083,254.332,8.0461
1510877520496,470.728,280.032,3.54297
1510877520538,709.899,188.434,8.2389
1510877520594,549.616,254.9,10.2957
1510877520661,563.006,263.894,4.74696
1510877520705,698.747,235.018,6.11914
1510877520760,979.048,150.874,11.5568
1510877520803,999.214,161.747,7.04232
1510877520867,624.433,227.198,8.15933
1510877520899,431.779,256.419,2.79631
1510877520932,312.966,276.578,3.15384
1510877520999,730.472,251.059,9.11532
1510877521031,517.759,267.742,2.55951
1510877521096,384.997,283.917,1.61538
1510877521129,733.123,221.285,11.8532
1510877521195,939.349,222.555,6.6836
1510877521273,1212.75,224.533,11.7026
1510877521294,1085.38,241.403,5.93239
1510877521369,789.982,266.156,4.08591
1510877521400,734.378,270.588,4.28191
1510877521431,866.935,234.063,7.82357
1510877521495,828.338,233.865,4.57354
1510877521538,686.113,234.539,7.43095
1510877521591,564.059,260.929,6.28018
1510877521634,810.784,271.937,14.7021
1510877521701,500.215,262.933,8.81155
1510877521742,546.644,295.845,2.75299
1510877521796,488.737,247.135,9.39059
1510877521840,475.426,235.406,6.84219
1510877521895,590.178,251.727,3.2465
1510877521938,504.016,272.771,1.80195
1510877522002,314.374,327.716,10.0707
1510877522034,286.196,315.881,4.77214
1510877522098,586.314,298.615,6.1437
1510877522140,929.028,200.632,14.8849
1510877522194,852.34,164.165,10.1484
1510877522237,888.155,194.361,7.46386
1510877522303,829.831,243.087,3.08107
1510877522334,678.437,239.711,6.3723
1510877522400,771.302,221.643,10.4926
1510877522432,566.048,244.873,3.48074
1510877522496,590.792,229.336,8.11498
1510881206703,589.661,439.811,1.40945
1510881206744,596.512,443.358,3.75856
1510881206807,690.334,447.775,2.23613
1510881206839,793.278,459.662,2.79481
1510881206904,914.241,471.474,3.59229
1510881206947,966.65,484.88,5.01397
1510881207002,941.187,473.291,3.82365
1510881207044,1011.15,479.899,3.37932
1510881207109,1029.31,486.887,4.56082
1510881207141,1051.42,490.894,4.02118
1510881207204,894.939,470.039,4.54054
1510881207246,746.287,468.467,6.24405
1510881207310,677.881,462.516,5.71822
1510881207342,802.673,473.843,4.32071
1510881207408,892.626,479.784,3.99907
1510881207440,958.294,485.093,3.48913
1510881207505,883.978,475.089,4.47728
1510881207547,725.024,452.589,4.05269
1510881207602,924.415,465.859,2.97833
1510881207646,1077.17,481.215,3.68138
1510881207712,1166.99,497.015,4.7874
1510881207744,1177.6,495.027,3.02263
1510881207808,1199.63,494.217,3.70122
1510881207839,1203.41,488.122,2.47923
1510881207917,1198.94,485.422,2.91892
1510881207938,1208.51,485.422,2.82335
1510881208004,1195.9,485.729,3.99069
1510881208035,1157.48,484.654,3.66311
1510881208079,1111.93,484.708,4.18954
1510881208144,1152.67,481.059,3.31675
1510881208208,1075.31,475.779,4.62127
1510881208240,1025.67,470.864,3.38327
1510881208303,1067,469.616,2.23606
1510881208335,1106.6,471.326,1.96379
1510881208379,1056.78,471.073,3.54317
1510881208441,962.856,467.037,3.8612
1510881208507,926.324,462.465,3.43905
1510881208549,960.306,467.761,3.43074
1510881208580,916.321,467.882,4.1415
1510881208635,891.693,461.716,3.1742
1510881208709,957.23,463.757,2.97987
1510881208741,889.874,457.598,3.48119
1510881208807,936.888,459.165,2.95605
1510881208839,747.29,450.139,5.28676
1510881208882,822.079,456.166,3.5757
1510881208935,880.102,463.006,3.97402
1510881208979,863.429,471.951,5.71325
1510881209047,862.2,464.708,3.72069
1510881209110,896.739,472.593,5.40709
1510881209141,949.226,468.17,3.25999
1510881209207,923.709,467.605,4.06302
1510881209239,996.943,460.698,1.66985
1510881209306,1084.3,466.18,2.98702
1510881209348,993.415,469.216,7.967
1510881209402,1064.22,467.543,1.53036
1510881209445,1026.49,472.473,5.39302
1510881209510,924.313,468.435,4.98468
1510881209541,1003.58,466.467,1.77599
1510881209607,1019.19,463.863,1.95313
1510881209640,1021.02,471.921,3.69826
1510881209715,945.72,458.496,2.65771
1510881209746,969.891,459.167,2.59565
1510881209811,890.145,462.799,4.7529
1510881209842,616.046,409.211,9.52093
1510881209907,758.423,386.136,1.2019
1510881209938,853.216,386.957,1.51407
1510881210014,837.479,408.53,2.19722
1510881210035,931.13,412.228,1.63507
1510881210112,912.605,398.508,1.48956
1510881210133,849.957,388.136,1.87299
1510881210209,754.03,372.743,2.00126
1510881210241,737.186,366.968,3.09848
1510881210306,944.7,369.095,1.39775
1510881210338,1051.56,380.412,1.79102
1510881210404,870.303,368.446,3.09283
1510881210435,929.452,377.802,1.8901
1510881210510,550.861,242.439,6.18595
1510881210541,757.203,282.703,1.52827
1510881210608,811.023,342.98,3.54485
1510881210640,821.195,364.788,2.80444
1510881210707,961.599,388.929,2.2984
1510881210739,662.362,341.171,9.10824
1510881210805,796.121,372.453,2.45793
1510881210838,902.579,379.295,1.88773
1510881210880,979.072,388.97,2.02541
1510881210944,1048.93,392.742,1.40833
1510881211009,1057.59,400.533,1.66752
1510881211039,1066.99,407.43,2.38758
1510881211103,1007.27,397.015,2.41239
1510881211136,716.037,358.059,6.0233
1510881211202,446.962,454.56,12.2974
1510881211234,637.256,448.565,1.99096
1510881211301,714.988,436.56,1.77151
1510881211334,803.044,436.741,1.83656
1510881211410,782.742,401.574,2.53494
1510881211442,865.677,442.774,3.42877
1510881211508,914.025,366.586,5.09647
1510881211540,880.758,357.186,3.52675
1510881211607,995.624,382.735,1.89719
1510881211638,1051.64,396.935,1.94468
1510881211705,653.345,365.169,6.01185
1510881211736,806.927,395.704,3.20692
1510881211802,762.032,388.291,2.35286
1510881211835,730.465,375.089,3.12249
1510881211902,848.754,369.587,3.33217
1510881211933,944.947,377.206,4.50537
1510881212009,1063.21,402.601,2.12661
1510881212040,1094.66,409.86,2.18751
1510881212106,1113.64,411.207,1.5934
1510881212138,1127.04,409.102,1.59244
1510881212203,1045.05,394.081,1.83992
1510881212236,1076.86,405.291,1.76821
1510881212302,1104.95,430.77,2.21667
1510881212335,1000.24,436.552,1.3571
1510881212401,916.919,441.069,0.564624
1510881212443,763.974,447.823,2.38631
1510881212508,725.587,443.333,1.05421
1510881212540,678.76,439.022,1.36949
1510881212605,799.244,442.758,1.11364
1510881212637,773.352,439.474,0.986795
1510881212703,817.267,432.645,0.445508
1510881212736,720.398,436.658,1.14114
1510881212802,447.127,424.544,2.32001
1510881212835,483.936,431.996,0.717952
1510881212909,773.443,454.778,7.39849
1510881212941,784.594,436.034,8.34344
1510881213006,1093.51,475.166,9.87825
1510881213038,1274.59,602.442,20.2898
1510881213103,1298.65,578.634,7.7827
1510881213134,1414.73,621.197,11.5064
1510881213201,1469.51,596.177,8.4277
1510881213234,1476.75,579.962,9.97292
1510881213310,1560.22,677.416,19.1679
1510881213341,1598.71,659.853,13.8926
1510881213404,1628.81,791.701,22.651
1510881213437,1644.29,769.309,13.3811
1510881213503,1404.57,670.125,2.50578
1510881213545,1323.26,638.705,5.06358
1510881407815,720.935,461.936,1.01757
1510881407857,688.124,441.111,0.599465
1510881407890,732.692,438.812,0.308999
1510881407957,961.427,452.434,3.55036
1510881407988,1047.24,441.671,4.79822
1510881408063,1065.76,436.635,2.503
1510881408095,1165.21,458.794,4.19141
1510881408158,1054.69,450.217,2.01507
1510881408190,1062.07,447.422,2.49805
1510881408254,978.698,436.572,0.561486
1510881408297,924.081,422.359,4.07685
1510881408329,904.629,404.739,2.71172
1510881408394,906.557,410.975,2.01238
1510881408459,764.134,399.006,0.976114
1510881408491,730.612,366.921,0.861963
1510881408557,1002.85,351.35,5.96372
1510881408589,1212.58,370.904,4.72944
1510881408666,1105.22,371.291,2.28803
1510881408698,982.25,394.29,1.16051
1510881408730,1141.63,416.599,3.83671
1510881408797,972.235,428.182,1.18795
1510881408861,922.255,450.06,2.36759
1510881408892,887.713,489.673,4.61555
1510881408988,899.864,474.068,0.786289
1510881409053,956.116,467.936,0.621007
1510881409086,920.02,463.709,0.567839
1510881409129,925.851,463.235,0.94323
1510881409493,741.118,468.595,1.10396
1510881409559,734.812,479.865,1.65012
1510881409591,711.634,479.81,1.46104
1510881409658,698.62,493.387,2.03634
1510881409689,743.35,491.62,0.977158
1510881409757,798.335,487.384,0.843644
1510881409788,723.229,485.829,1.5083
1510881409855,615.036,499.186,3.54008
1510881409887,634.183,478.67,1.07964
1510881409954,700.196,476.761,1.71668
1510881409997,701.734,468.169,1.49788
1510881410063,649.393,464.948,1.28739
1510881410094,755.692,455.226,1.83003
1510881410158,693.973,445.678,0.563784
1510881410190,672.641,442.453,0.473013
1510881410264,673.587,426.456,0.588049
1510881410285,699.636,412.435,1.00802
1510881410358,725.928,395.07,1.09969
1510881410390,720.876,387.939,0.740834
1510881410456,730.054,362.338,1.35994
1510881410488,722.227,378.169,0.527369
1510881410530,763.222,396.772,2.51803
1510881410583,635.22,396.761,1.26468
1510881410658,610.848,415.445,0.452034
1510881410690,509.518,414.693,0.901642
1510881410756,443.192,421.172,0.569272
1510881410787,449.993,425.809,0.479661
1510881410830,314.085,410.55,0.910399
1510881410886,207.715,401.314,0.840677
1510881410962,337.069,407.33,0.647832
1510881410983,325.244,408.103,0.721107
